PassengerID,Name,SeatRow,SeatColumn,Class
110347,Jane Anderson,1024,A,Economy
110348,Katie Anderson,1232,D,Economy
110349,Laura Anderson,1087,E,Economy
110350,Sarah Martin,1597,E,Economy
110351,Katie Taylor,951,A,Economy
110352,Emily Thomas,1454,A,Economy
110353,Michael Johnson,1266,B,Economy
110354,Michael Martin,304,C,Economy
110355,Katie Taylor,460,D,Economy
110356,Michael Brown,507,A,Economy
110357,Sarah Harris,590,B,Economy
110358,Emily Harris,674,C,Economy
110359,Alex Johnson,729,F,Economy
110360,Michael Johnson,1317,E,Economy
110361,Alex Johnson,694,E,Economy
110362,Emily Jackson,787,E,Economy
110363,Jane Anderson,197,C,Economy
110364,Jane Smith,1631,A,Economy
110365,Michael White,443,A,Economy
110366,Katie White,659,D,Economy
110367,Alex Martin,1472,A,Economy
110368,John Martin,1347,B,Economy
110369,Laura Harris,143,F,Economy
110370,David Johnson,886,A,Economy
110371,Katie Harris,40,B,Economy
110372,Laura Taylor,923,C,Economy
110373,Sarah White,85,C,Economy
110374,Alex Brown,828,C,Economy
110375,Katie Thomas,1574,D,Economy
110376,Katie Brown,874,F,Economy
110377,Emily Jackson,958,B,Economy
110378,Emily Jackson,754,D,Economy
110379,Laura Smith,1070,A,Economy
110380,Emily Anderson,1115,D,Economy
110381,Michael Anderson,822,F,Economy
110382,Alex Brown,500,C,Economy
110383,Jane White,836,D,Economy
110384,Laura White,1402,F,Economy
110385,David Harris,1487,F,Economy
110386,Laura Martin,250,F,Economy
110387,Emily Thomas,1260,E,Economy
110388,Michael Brown,915,B,Economy
110389,Chris Thomas,314,A,Economy
110390,Alex Harris,1494,C,Economy
110391,Emily Jackson,1444,D,Economy
110392,Chris Harris,1485,A,Economy
110393,John Johnson,411,A,Economy
110394,John Jackson,1214,B,Economy
110395,Jane Brown,1405,A,Economy
110396,Alex Jackson,1270,F,Economy
110397,John Johnson,777,F,Economy
110398,Katie White,734,B,Economy
110399,Sarah Anderson,743,A,Economy
110400,David Martin,989,C,Economy
110401,Chris Brown,1568,C,Economy
110402,John Brown,1213,C,Economy
110403,Alex Smith,1589,A,Economy
110404,Laura Johnson,327,C,Economy
110405,Emily Harris,1054,F,Economy
110406,Laura Thomas,606,E,Economy
110407,Alex Taylor,1164,A,Economy
110408,John Thomas,141,F,Economy
110409,Jane Smith,653,C,Economy
110410,Emily White,1371,F,Economy
110411,Alex Martin,1211,B,Economy
110412,Michael Brown,723,D,Economy
110413,Laura Thomas,959,B,Economy
110414,David Johnson,1455,E,Economy
110415,Emily Brown,1408,F,Economy
110416,Laura Anderson,156,D,Economy
110417,Emily Johnson,1653,B,Economy
110418,Katie Jackson,1563,B,Economy
110419,John Johnson,184,D,Economy
110420,Alex Thomas,1442,E,Economy
110421,Michael Martin,860,D,Economy
110422,John White,621,A,Economy
110423,Alex Johnson,1382,D,Economy
110424,Alex Anderson,341,B,Economy
110425,Jane Brown,145,B,Economy
110426,Michael Anderson,546,F,Economy
110427,Jane Harris,589,F,Economy
110428,Michael Harris,261,E,Economy
110429,Michael Thomas,1636,F,Economy
110430,John Harris,83,B,Economy
110431,Jane Jackson,83,A,Economy
110432,Alex Johnson,1509,A,Economy
110433,Chris Martin,1033,B,Economy
110434,Emily Anderson,958,F,Economy
110435,Chris Anderson,1328,B,Economy
110436,Alex Anderson,589,E,Economy
110437,Laura Thomas,978,B,Economy
110438,Chris Jackson,780,A,Economy
110439,Alex Jackson,764,B,Economy
110440,Jane Jackson,436,A,Economy
110441,Laura Harris,1512,B,Economy
110442,David Martin,1321,E,Economy
110443,Sarah Brown,788,E,Economy
110444,Jane Anderson,281,A,Economy
110445,Katie Harris,1575,A,Economy
110446,Michael Taylor,249,F,Economy
110447,Katie White,1539,C,Economy
110448,Sarah Brown,1005,B,Economy
110449,Emily Smith,1108,B,Economy
110450,Sarah Martin,1642,F,Economy
110451,Sarah Smith,1063,E,Economy
110452,Alex Smith,1604,A,Economy
110453,Emily Harris,1493,C,Economy
110454,Laura Thomas,945,A,Economy
110455,Laura White,1590,D,Economy
110456,Katie Brown,1484,C,Economy
110457,Laura Jackson,1598,D,Economy
110458,Laura Johnson,407,E,Economy
110459,Katie White,1390,F,Economy
110460,Emily Smith,78,F,Economy
110461,Alex Smith,318,C,Economy
110462,John Jackson,202,D,Economy
110463,Katie Johnson,1566,F,Economy
110464,Chris Taylor,243,C,Economy
110465,Michael Brown,1074,B,Economy
110466,David Taylor,756,C,Economy
110467,Sarah Smith,1129,C,Economy
110468,David Taylor,1079,C,Economy
110469,Sarah White,489,A,Economy
110470,Jane Anderson,136,D,Economy
110471,David Smith,1200,E,Economy
110472,Emily Martin,496,A,Economy
110473,Emily White,833,E,Economy
110474,Michael Brown,1204,B,Economy
110475,Alex Martin,1643,B,Economy
110476,Laura Johnson,1467,A,Economy
110477,Chris Anderson,1467,B,Economy
110478,Emily Anderson,128,D,Economy
110479,Katie Thomas,1105,B,Economy
110480,Jane Taylor,272,C,Economy
110481,Sarah Martin,1396,A,Economy
110482,Laura White,777,C,Economy
110483,John Brown,800,F,Economy
110484,Sarah Brown,1397,E,Economy
110485,Michael White,1385,A,Economy
110486,Michael Taylor,812,E,Economy
110487,Laura Johnson,883,E,Economy
110488,David White,560,E,Economy
110489,Michael Anderson,1106,C,Economy
110490,Alex Johnson,88,F,Economy
110491,Chris White,946,E,Economy
110492,Michael Johnson,1447,B,Economy
110493,Chris Jackson,1040,E,Economy
110494,Emily Smith,181,C,Economy
110495,Alex Harris,440,D,Economy
110496,Katie Jackson,674,D,Economy
110497,Sarah Smith,156,E,Economy
110498,Jane Brown,254,D,Economy
110499,Michael Taylor,942,B,Economy
110500,John Brown,410,D,Economy
110501,Katie White,1198,F,Economy
110502,Jane Anderson,297,B,Economy
110503,Chris Johnson,823,F,Economy
110504,Alex Brown,768,A,Economy
110505,Jane Taylor,1236,C,Economy
110506,Sarah Harris,445,B,Economy
110507,John Taylor,1639,A,Economy
110508,Sarah Taylor,473,B,Economy
110509,David Johnson,887,B,Economy
110510,Alex Jackson,127,A,Economy
110511,Laura Brown,1195,E,Economy
110512,Alex Anderson,598,C,Economy
110513,Jane Brown,687,E,Economy
110514,David Thomas,581,F,Economy
110515,Sarah Taylor,952,A,Economy
110516,Jane Taylor,591,A,Economy
110517,Alex Smith,979,B,Economy
110518,Emily Smith,1074,C,Economy
110519,Katie White,423,F,Economy
110520,John Thomas,522,C,Economy
110521,Jane Smith,48,E,Economy
110522,John White,739,D,Economy
110523,John Harris,315,C,Economy
110524,Emily Martin,720,F,Economy
110525,Jane Smith,1569,F,Economy
110526,David Johnson,721,D,Economy
110527,Sarah Smith,1029,A,Economy
110528,Katie Smith,1272,E,Economy
110529,Katie Anderson,501,C,Economy
110530,Alex Johnson,38,A,Economy
110531,John Harris,188,C,Economy
110532,Emily Taylor,1049,D,Economy
110533,Laura Jackson,1351,F,Economy
110534,Sarah Thomas,277,D,Economy
110535,Laura Brown,45,B,Economy
110536,Chris Jackson,120,F,Economy
110537,Laura Johnson,351,B,Economy
110538,John Smith,52,C,Economy
110539,Emily Thomas,1134,D,Economy
110540,Katie Harris,77,B,Economy
110541,Laura Harris,1418,B,Economy
110542,Katie Smith,1157,B,Economy
110543,Alex Brown,65,B,Economy
110544,Emily Brown,67,A,Economy
110545,Alex Smith,1395,B,Economy
110546,Laura Martin,405,F,Economy
110547,Alex Thomas,318,E,Economy
110548,Sarah Thomas,631,C,Economy
110549,Sarah White,196,A,Economy
110550,Sarah Thomas,180,E,Economy
110551,John Martin,944,C,Economy
110552,Laura Taylor,790,C,Economy
110553,Emily Thomas,1289,C,Economy
110554,Katie Martin,86,C,Economy
110555,Emily Johnson,1507,D,Economy
110556,Katie Harris,1093,B,Economy
110557,Laura Brown,224,C,Economy
110558,John Thomas,1613,C,Economy
110559,Chris Smith,1395,C,Economy
110560,Alex Jackson,1614,C,Economy
110561,Emily Harris,1137,D,Economy
110562,Michael Jackson,886,C,Economy
110563,Laura Anderson,837,C,Economy
110564,Jane Brown,1045,D,Economy
110565,Michael Anderson,1000,E,Economy
110566,Emily Brown,511,D,Economy
110567,David Martin,1394,C,Economy
110568,Alex Smith,648,A,Economy
110569,Jane Smith,494,B,Economy
110570,John Brown,1488,B,Economy
110571,Alex Taylor,462,C,Economy
110572,David Johnson,1337,D,Economy
110573,Emily Taylor,643,C,Economy
110574,Katie Taylor,511,E,Economy
110575,David Thomas,506,D,Economy
110576,Jane Taylor,495,C,Economy
110577,Michael Taylor,111,D,Economy
110578,David Harris,679,D,Economy
110579,David Johnson,1380,E,Economy
110580,Katie Jackson,1362,A,Economy
110581,Laura Taylor,1488,E,Economy
110582,Chris Jackson,562,A,Economy
110583,Chris Smith,702,E,Economy
110584,Chris White,1120,A,Economy
110585,John Jackson,493,B,Economy
110586,Sarah Thomas,254,F,Economy
110587,Jane Taylor,750,A,Economy
110588,Alex White,373,A,Economy
110589,Michael Smith,657,D,Economy
110590,Laura Anderson,1134,A,Economy
110591,Laura Thomas,640,E,Economy
110592,Jane Martin,1190,E,Economy
110593,Emily Jackson,1626,E,Economy
110594,Michael Smith,563,E,Economy
110595,Sarah Martin,1471,F,Economy
110596,Katie Smith,526,B,Economy
110597,Jane Anderson,910,E,Economy
110598,Alex Taylor,1186,B,Economy
110599,Emily Martin,450,D,Economy
110600,Katie Taylor,206,E,Economy
110601,Laura Martin,859,E,Economy
110602,Laura Smith,276,C,Economy
110603,Emily Harris,1231,B,Economy
110604,John Anderson,1305,F,Economy
110605,Michael Brown,913,E,Economy
110606,Katie Anderson,693,C,Economy
110607,Alex Brown,702,C,Economy
110608,David Smith,1265,C,Economy
110609,Katie Johnson,510,C,Economy
110610,Alex Jackson,1400,D,Economy
110611,Sarah Johnson,754,F,Economy
110612,John Harris,1326,A,Economy
110613,Chris Brown,994,E,Economy
110614,Emily Smith,538,B,Economy
110615,Alex Martin,1339,C,Economy
110616,Emily Thomas,402,C,Economy
110617,Alex Thomas,1467,F,Economy
110618,Michael Jackson,967,A,Economy
110619,Michael Johnson,967,B,Economy
110620,John Jackson,890,D,Economy
110621,Sarah Brown,855,D,Economy
110622,Michael Taylor,568,B,Economy
110623,Jane Thomas,375,D,Economy
110624,Sarah Taylor,1377,D,Economy
110625,Michael Jackson,1548,F,Economy
110626,Michael Anderson,145,A,Economy
110627,Katie Taylor,1189,D,Economy
110628,Michael Thomas,1307,A,Economy
110629,John Smith,292,F,Economy
110630,David White,1418,C,Economy
110631,David Anderson,1000,B,Economy
110632,Alex Johnson,1069,E,Economy
110633,John Harris,897,B,Economy
110634,Katie Anderson,1407,A,Economy
110635,Alex Brown,1381,E,Economy
110636,David Martin,996,A,Economy
110637,Chris Martin,834,E,Economy
110638,John White,1228,A,Economy
110639,Jane White,686,C,Economy
110640,Katie Brown,1553,B,Economy
110641,Laura Martin,101,F,Economy
110642,Laura Smith,104,F,Economy
110643,David Johnson,603,B,Economy
110644,Chris Smith,81,F,Economy
110645,Jane White,1383,A,Economy
110646,Katie Jackson,898,C,Economy
110647,Laura Smith,910,C,Economy
110648,John White,1368,A,Economy
110649,Laura Taylor,971,F,Economy
110650,Alex Brown,1195,A,Economy
110651,Michael White,557,F,Economy
110652,David Harris,932,A,Economy
110653,Alex Harris,1035,B,Economy
110654,Jane Harris,462,F,Economy
110655,David Thomas,1495,A,Economy
110656,John Smith,134,B,Economy
110657,Alex Jackson,1525,F,Economy
110658,David Johnson,590,A,Economy
110659,Michael White,1294,A,Economy
110660,John Brown,193,F,Economy
110661,John White,1460,A,Economy
110662,John Jackson,1168,F,Economy
110663,Chris Johnson,1583,D,Economy
110664,Laura Jackson,903,A,Economy
110665,John Martin,62,F,Economy
110666,Sarah Taylor,436,E,Economy
110667,Michael Taylor,1589,B,Economy
110668,Katie Harris,1169,C,Economy
110669,Laura Harris,592,E,Economy
110670,Jane Johnson,982,E,Economy
110671,Alex Taylor,282,D,Economy
110672,Katie Jackson,877,A,Economy
110673,Jane Jackson,790,D,Economy
110674,Katie White,157,C,Economy
110675,John Taylor,164,E,Economy
110676,Chris White,1440,F,Economy
110677,John White,1234,D,Economy
110678,John Jackson,641,F,Economy
110679,Emily White,562,F,Economy
110680,John Thomas,147,F,Economy
110681,Jane Taylor,1066,B,Economy
110682,Laura White,665,A,Economy
110683,David Johnson,1378,F,Economy
110684,Chris Thomas,754,A,Economy
110685,Emily Johnson,505,C,Economy
110686,Emily Johnson,519,F,Economy
110687,Katie Thomas,1038,B,Economy
110688,David Martin,756,D,Economy
110689,Emily Harris,883,C,Economy
110690,Emily Anderson,1001,F,Economy
110691,Alex Thomas,1039,C,Economy
110692,John Brown,847,C,Economy
110693,Chris Taylor,797,E,Economy
110694,John Harris,124,F,Economy
110695,Jane Thomas,521,B,Economy
110696,Emily Brown,976,D,Economy
110697,Michael Thomas,1101,C,Economy
110698,David Smith,743,F,Economy
110699,Alex Thomas,1477,D,Economy
110700,Katie Anderson,293,D,Economy
110701,Laura Martin,59,A,Economy
110702,Sarah Taylor,127,E,Economy
110703,Alex Harris,547,D,Economy
110704,John Anderson,459,E,Economy
110705,Sarah Smith,1442,F,Economy
110706,Michael Johnson,63,F,Economy
110707,Alex Jackson,1612,E,Economy
110708,Jane Smith,376,F,Economy
110709,Jane Smith,954,F,Economy
110710,David Jackson,679,C,Economy
110711,Laura Jackson,167,D,Economy
110712,Sarah Harris,208,C,Economy
110713,Katie Smith,825,E,Economy
110714,Laura White,810,F,Economy
110715,Emily Johnson,957,C,Economy
110716,Chris Taylor,1235,F,Economy
110717,Jane Anderson,903,D,Economy
110718,David Johnson,1637,F,Economy
110719,Chris Taylor,853,D,Economy
110720,Jane Martin,1364,F,Economy
110721,Alex Thomas,1287,E,Economy
110722,Laura Thomas,98,F,Economy
110723,John Jackson,291,B,Economy
110724,Emily Harris,48,F,Economy
110725,Jane Smith,313,B,Economy
110726,Sarah Smith,1225,B,Economy
110727,Laura Taylor,291,F,Economy
110728,Katie Taylor,741,B,Economy
110729,Michael Taylor,164,C,Economy
110730,Sarah Jackson,544,D,Economy
110731,Emily Harris,1533,B,Economy
110732,Emily White,464,B,Economy
110733,Emily Taylor,1448,C,Economy
110734,John Taylor,1389,F,Economy
110735,Chris Harris,796,C,Economy
110736,John Brown,1315,D,Economy
110737,Sarah Harris,597,F,Economy
110738,Sarah Taylor,1545,D,Economy
110739,Emily Brown,464,D,Economy
110740,Alex Smith,142,D,Economy
110741,Chris Harris,186,E,Economy
110742,Alex Smith,1433,E,Economy
110743,David Anderson,251,D,Economy
110744,Jane Smith,1662,F,Economy
110745,David Anderson,1625,A,Economy
110746,Katie Smith,234,F,Economy
110747,Jane Martin,50,A,Economy
110748,Jane Smith,149,C,Economy
110749,John Martin,833,A,Economy
110750,John Johnson,753,E,Economy
110751,Sarah White,355,C,Economy
110752,Sarah Brown,425,C,Economy
110753,David Anderson,1445,F,Economy
110754,Jane Anderson,1468,E,Economy
110755,Chris Johnson,337,D,Economy
110756,Laura Brown,165,E,Economy
110757,Katie Martin,606,B,Economy
110758,Alex Jackson,519,D,Economy
110759,Laura Taylor,626,A,Economy
110760,Jane Johnson,1371,D,Economy
110761,David Anderson,270,F,Economy
110762,Sarah Martin,1174,D,Economy
110763,David Anderson,1608,B,Economy
110764,Emily Harris,187,F,Economy
110765,Michael Thomas,1245,F,Economy
110766,Jane Anderson,1311,D,Economy
110767,Michael Johnson,210,F,Economy
110768,David Anderson,153,B,Economy
110769,Emily Brown,957,B,Economy
110770,Jane White,580,C,Economy
110771,John Anderson,768,D,Economy
110772,Katie Johnson,1608,E,Economy
110773,John Smith,687,F,Economy
110774,John Martin,251,F,Economy
110775,Jane Johnson,1168,B,Economy
110776,John Johnson,1150,D,Economy
110777,Katie Johnson,1117,C,Economy
110778,John Taylor,133,A,Economy
110779,Jane Taylor,1210,E,Economy
110780,Sarah Thomas,69,D,Economy
110781,Katie Taylor,1117,B,Economy
110782,Chris Brown,463,C,Economy
110783,Sarah Taylor,626,C,Economy
110784,Emily Thomas,632,C,Economy
110785,Emily Taylor,856,C,Economy
110786,Laura Brown,1303,D,Economy
110787,John White,1310,F,Economy
110788,Emily Smith,112,C,Economy
110789,Jane Taylor,1127,B,Economy
110790,Jane Martin,1161,B,Economy
110791,John Brown,1049,B,Economy
110792,Sarah Anderson,410,C,Economy
110793,Katie Thomas,713,F,Economy
110794,Sarah Thomas,1435,C,Economy
110795,Sarah Thomas,562,B,Economy
110796,John Johnson,839,E,Economy
110797,Michael Anderson,162,A,Economy
110798,Emily Harris,1221,E,Economy
110799,Michael Brown,1377,F,Economy
110800,Sarah Johnson,630,A,Economy
110801,Katie Harris,1101,A,Economy
110802,Jane Johnson,550,E,Economy
110803,Alex Smith,1328,D,Economy
110804,David White,1173,C,Economy
110805,Emily Anderson,1615,C,Economy
110806,John Anderson,86,D,Economy
110807,Laura Anderson,1629,B,Economy
110808,Laura Thomas,530,F,Economy
110809,Emily Harris,916,C,Economy
110810,Chris Jackson,304,E,Economy
110811,Emily Taylor,1475,C,Economy
110812,John Brown,99,A,Economy
110813,Alex Martin,182,D,Economy
110814,Katie Smith,1306,F,Economy
110815,Laura White,1483,F,Economy
110816,David Harris,384,E,Economy
110817,Michael Jackson,793,C,Economy
110818,Emily Anderson,1603,D,Economy
110819,John Harris,1187,B,Economy
110820,Alex Martin,1040,A,Economy
110821,Michael Smith,782,F,Economy
110822,Michael Anderson,152,F,Economy
110823,Sarah Smith,521,C,Economy
110824,Jane Taylor,1343,B,Economy
110825,Michael Johnson,678,E,Economy
110826,Emily Harris,960,C,Economy
110827,Jane Brown,921,C,Economy
110828,Sarah Brown,152,C,Economy
110829,David Jackson,158,C,Economy
110830,David Johnson,1094,B,Economy
110831,Katie Martin,1525,B,Economy
110832,Laura Thomas,613,B,Economy
110833,Laura Taylor,1403,D,Economy
110834,Laura Jackson,1020,D,Economy
110835,Michael Johnson,329,B,Economy
110836,Michael Martin,93,A,Economy
110837,David Johnson,1664,B,Economy
110838,Alex Anderson,1339,E,Economy
110839,Michael Thomas,1127,D,Economy
110840,Laura Harris,1462,D,Economy
110841,Chris Jackson,1010,B,Economy
110842,David Smith,1442,C,Economy
110843,Emily Johnson,740,E,Economy
110844,Emily Anderson,803,D,Economy
110845,Laura Jackson,152,E,Economy
110846,Jane Taylor,855,F,Economy
110847,Laura Brown,233,F,Economy
110848,Chris Thomas,1002,B,Economy
110849,Chris Brown,881,F,Economy
110850,Michael Smith,818,E,Economy
110851,Chris White,613,D,Economy
110852,Katie Brown,503,D,Economy
110853,Chris Thomas,1384,B,Economy
110854,Katie Jackson,354,C,Economy
110855,Chris Brown,783,A,Economy
110856,Laura Jackson,1002,F,Economy
110857,David Thomas,1323,B,Economy
110858,Laura Martin,837,D,Economy
110859,Jane Martin,63,E,Economy
110860,John Harris,392,A,Economy
110861,Jane Taylor,1530,E,Economy
110862,Jane Thomas,711,C,Economy
110863,David Martin,1101,E,Economy
110864,Emily White,1283,E,Economy
110865,Chris Brown,98,B,Economy
110866,Katie Jackson,209,A,Economy
110867,John Smith,479,F,Economy
110868,Katie Thomas,578,B,Economy
110869,David Johnson,439,E,Economy
110870,Emily White,1405,E,Economy
110871,Jane Smith,369,E,Economy
110872,Chris Johnson,532,C,Economy
110873,Alex White,645,F,Economy
110874,Michael Johnson,260,F,Economy
110875,John Anderson,1651,D,Economy
110876,Jane White,770,A,Economy
110877,Michael Johnson,1534,C,Economy
110878,Michael Martin,857,A,Economy
110879,Laura Harris,1586,B,Economy
110880,David Jackson,1604,C,Economy
110881,Sarah Taylor,466,C,Economy
110882,John Taylor,720,A,Economy
110883,David Harris,62,D,Economy
110884,Sarah Johnson,92,A,Economy
110885,Laura Martin,155,D,Economy
110886,Katie Brown,243,F,Economy
110887,Laura Taylor,324,A,Economy
110888,Alex Taylor,169,C,Economy
110889,Alex Taylor,1358,F,Economy
110890,Chris Smith,733,E,Economy
110891,Katie Jackson,980,B,Economy
110892,Michael Thomas,1615,E,Economy
110893,Katie Smith,1243,C,Economy
110894,Jane Brown,772,A,Economy
110895,Alex Jackson,1004,F,Economy
110896,Laura Thomas,673,A,Economy
110897,David Jackson,1127,E,Economy
110898,Jane Taylor,1093,F,Economy
